timestamp,value,volume
2026-01-10,90504.70,3104.11722000
2026-01-11,91013.65,5477.13594000
2026-01-12,91296.20,16188.08268000
2026-01-13,95414.00,23021.51482000
2026-01-14,96951.78,22851.89428000
2026-01-15,95604.80,21725.81369000
2026-01-16,95550.94,11167.71460000
2026-01-17,95147.77,4280.80137000
2026-01-18,93673.14,6895.17819000
2026-01-19,92631.00,14295.52747000
2026-01-20,88427.66,22007.32610000
2026-01-21,89454.73,20617.50372000
2026-01-22,89559.67,10825.50492000
2026-01-23,89600.26,13918.48919000
2026-01-24,89225.34,4226.56737000
2026-01-25,86670.36,14426.22019000
2026-01-26,88347.08,17766.51453000
2026-01-27,89250.00,13125.40425000
2026-01-28,89299.99,14332.18502000
2026-01-29,84650.16,30431.38201000
2026-01-30,84260.49,35195.84793000
2026-01-31,78741.09,39491.89133000
2026-02-01,76968.21,25395.48168000
2026-02-02,78738.61,42273.59016000
2026-02-03,75770.21,39120.10889000
2026-02-04,73165.83,38375.36000000
2026-02-05,62909.86,106298.82899000
2026-02-06,70580.26,92539.21531000
2026-02-07,69289.38,44255.48036000
2026-02-08,70330.38,21420.53168000
2026-02-09,70138.00,29152.72842000
2026-02-10,68841.29,20373.77072000
2026-02-11,67082.52,28718.24602000
2026-02-12,66272.17,24271.74283000
2026-02-13,68853.96,20244.54955000
2026-02-14,69822.95,18114.78393000
2026-02-15,68832.58,22290.05208000
2026-02-16,68892.43,15515.76534000
2026-02-17,67503.52,16489.06921000
2026-02-18,66461.00,15492.43839000
2026-02-19,67003.73,14542.26988000
2026-02-20,68020.01,35351.87091000
2026-02-21,67975.93,8032.84131000
2026-02-22,67643.40,8175.13484000
2026-02-23,64656.02,33075.90923000
2026-02-24,64058.15,23102.83622000
2026-02-25,67988.04,30749.99259000
2026-02-26,67485.18,20737.77792000
2026-02-27,65872.10,21228.58424000
2026-02-28,66973.26,22548.71649000
2026-03-01,65776.47,23201.85859000
2026-03-02,68830.06,32010.38431000
2026-03-03,68338.00,24972.24180000
2026-03-04,72666.77,44919.07610000
2026-03-05,70890.72,26590.51253000
2026-03-06,68114.02,22629.88722000
2026-03-07,67262.91,12719.54315000
2026-03-08,65971.20,21593.63901000
2026-03-09,68432.16,28896.72130000
2026-03-10,69948.63,32602.57726000
2026-03-11,70191.86,27249.27542000
2026-03-12,70541.34,21997.16050000
2026-03-13,70930.00,35996.61678000
2026-03-14,71211.95,13017.24737000
2026-03-15,72815.24,14037.30704000
2026-03-16,74884.67,28409.53019000
2026-03-17,73909.36,24521.26636000
2026-03-18,71246.54,23392.88093000
2026-03-19,69930.00,22364.81819000
2026-03-20,70510.73,18121.16745000
2026-03-21,68918.12,13397.16750000
2026-03-22,67859.00,14843.78682000
2026-03-23,70906.45,28335.09119000
2026-03-24,70556.74,20702.42244000
2026-03-25,71336.53,17719.50066000
2026-03-26,68820.31,20820.45768000
2026-03-27,66407.28,28603.69557000
2026-03-28,66377.03,11462.39847000
2026-03-29,66010.93,10052.85584000
2026-03-30,66797.37,18353.38975000
2026-03-31,68284.48,22105.40662000
2026-04-01,68113.92,19020.18990000
2026-04-02,66901.99,20203.47916000
2026-04-03,66964.30,11429.13131000
2026-04-04,67300.42,7373.51613000
2026-04-05,69034.18,11733.46752000
2026-04-06,68853.66,20281.61044000
2026-04-07,71924.22,23750.49661000
2026-04-08,71069.93,19802.68627000
2026-04-09,71787.97,18158.42159000
2026-04-10,72962.70,17372.63288000
2026-04-11,73043.16,9070.94374000
2026-04-12,70740.98,13472.46801000
2026-04-13,74417.99,24230.21625000
2026-04-14,74131.55,26532.94456000
2026-04-15,74809.99,14425.04167000
2026-04-16,75154.29,17088.68777000
2026-04-17,77072.00,25941.36694000
2026-04-18,75691.76,9141.84456000
2026-04-19,73801.79,11369.82232000
2026-04-20,75840.97,16993.41034000
2026-04-21,76336.15,14912.57132000
2026-04-22,78178.23,19737.51225000
2026-04-23,78257.48,16970.79501000
2026-04-24,77437.13,12675.14315000
2026-04-25,77625.00,5685.11420000
2026-04-26,78657.55,7963.56162000
2026-04-27,77371.32,16046.92418000
2026-04-28,76342.77,13210.72383000
2026-04-29,75780.00,18279.93022000
2026-04-30,76346.57,10381.81607000
2026-05-01,78231.13,17315.46502000
2026-05-02,78686.85,6150.87642000
2026-05-03,78568.57,7425.79290000
2026-05-04,79861.01,26042.96135000
2026-05-05,80905.52,16947.17995000
2026-05-06,81447.01,18798.77396000
2026-05-07,80006.00,16154.80338000
2026-05-08,80193.17,16001.31009000
2026-05-09,80678.40,7548.42177000
2026-05-10,82210.07,12034.31882000
2026-05-11,81745.65,12951.76056000
2026-05-12,80504.47,12386.25676000
2026-05-13,79313.61,14810.05643000
2026-05-14,81089.99,19727.86807000
2026-05-15,79113.21,17351.27079000
2026-05-16,78148.05,12132.86192000
2026-05-17,77457.67,8442.70220000
2026-05-18,77001.87,18745.51678000
2026-05-19,76834.36,11024.85978000
2026-05-20,77552.23,11296.26307000
2026-05-21,77615.52,11318.25841000
2026-05-22,75539.50,11272.36134000
2026-05-23,76752.01,15086.88814000
2026-05-24,77064.96,8398.00156000
2026-05-25,77322.01,7672.32197000
2026-05-26,75930.01,16953.47629000
2026-05-27,74449.30,16877.77483000
2026-05-28,73617.51,21274.02026000
2026-05-29,73460.78,18686.74141000
2026-05-30,73884.38,7515.40909000
2026-05-31,73674.39,6986.45707000
2026-06-01,71408.90,23921.09184000
2026-06-02,66760.83,32858.19586000
2026-06-03,64142.75,30138.30650000
2026-06-04,63885.99,43577.17571000
2026-06-05,61056.47,55027.28807000
2026-06-06,60884.62,19795.58877000
2026-06-07,63332.01,26612.10443000
2026-06-08,63085.99,23053.38624000
2026-06-09,61730.00,21636.21959000
2026-06-10,61510.99,15998.71652000
2026-06-11,63625.99,17380.94642000
2026-06-12,63580.01,16397.05240000
2026-06-13,64458.01,9960.74163000
2026-06-14,65746.45,13203.03375000
2026-06-15,66328.74,18559.80102000
2026-06-16,65675.01,14302.05801000
2026-06-17,64509.40,19048.65409000
2026-06-18,62958.01,16935.59661000
2026-06-19,63543.91,14247.42400000
2026-06-20,64298.01,9522.10324000
2026-06-21,63311.99,8034.66333000
2026-06-22,64020.01,15423.10851000
2026-06-23,62734.57,20222.99292000
2026-06-24,61077.99,30678.28543000
2026-06-25,59794.00,30386.00694000
2026-06-26,60097.27,27403.55723000
2026-06-27,60029.00,9587.22916000
2026-06-28,59577.01,8907.13796000
2026-06-29,60260.21,20203.14178000
2026-06-30,58624.71,19639.82787000
2026-07-01,60024.00,25093.44662000
2026-07-02,61560.00,21382.14163000
2026-07-03,62583.26,14048.98627000
2026-07-04,63144.01,9139.82740000
2026-07-05,63650.00,9172.07758000
2026-07-06,64042.02,21435.28437000
2026-07-07,63363.99,16834.20823000
2026-07-08,62290.00,18620.09796000
2026-07-09,63230.00,16742.80672000
2026-07-10,64161.72,17589.00122000
2026-07-11,63819.00,9151.97432000
2026-07-12,63780.00,13914.83703000
2026-07-13,62334.52,21682.50204000
2026-07-14,65043.98,20552.41384000
2026-07-15,64756.28,18401.89741000
2026-07-16,63830.20,18764.52679000
2026-07-17,63931.67,18189.89389000
2026-07-18,64834.22,8031.18012000
2026-07-19,64722.54,8379.91474000
2026-07-20,65255.51,21323.48702000
2026-07-21,66556.16,18618.28087000
2026-07-22,66114.49,18074.86602000
2026-07-23,65098.97,14698.22673000
2026-07-24,64139.99,16821.27180000
2026-07-25,64375.00,8863.05030000
2026-07-26,65399.99,7933.06089000
2026-07-27,63755.86,14791.90543000
2026-07-28,63915.00,13889.82996000
2026-07-29,63984.28,16780.11912000
2026-07-30,64780.02,17131.58486000
2026-07-31,62887.88,20475.60686000
2026-08-01,62823.64,7563.08904000
2026-08-02,63570.00,8387.01154000
2026-08-03,63520.00,15543.29743000
2026-08-04,64106.56,13690.47909000
2026-08-05,64665.23,12742.85528000
2026-08-06,64323.61,9864.43284000
2026-08-07,64826.96,7853.95851000
